id_transaksi,id_pelanggan,kategori,channel,kuantitas,harga_satuan,diskon,total_nilai,berat_kg,segmen
f5d181cf,usr-0151,olahraga,web,13,621323.97,0.261,5967401.44,3.27,tinggi
0be982da,usr-0006,olahraga,atm,16,848749.53,0.293,9599024.66,8.35,tinggi
146ebd50,usr-0081,otomotif,web,16,1458507.39,0.162,19556128.95,8.55,tinggi
d8b044c0,usr-0050,fashion,web,2,369023.43,0.087,674055.45,8.41,menengah
55431e0a,usr-0119,makanan,web,1,57967.28,0.245,43745.12,1.82,rendah
78d1c655,usr-0087,elektronik,mobile,1,442393.48,0.286,315918.34,4.74,menengah
fed9b40e,usr-0075,makanan,teller,12,50290.07,0.213,475138.2,6.2,menengah
d8fe1456,usr-0121,olahraga,mobile,14,308114.27,0.042,4133073.38,0.9,tinggi
821c8b1a,usr-0023,fashion,web,2,196229.54,0.243,297185.88,5.12,menengah
9d949e56,usr-0140,kesehatan,web,13,433746.37,0.206,4479683.61,8.67,tinggi
9ea5bee3,usr-0164,elektronik,atm,18,1416539.69,0.253,19050021.9,6.41,tinggi
516dc8ad,usr-0078,elektronik,teller,3,384142.87,0.232,885604.75,5.07,menengah
b4f5b898,usr-0119,makanan,web,2,74725.97,0.096,135169.14,8.31,menengah
323e932b,usr-0133,kesehatan,web,3,112471.37,0.134,292346.83,7.05,menengah
133d9880,usr-0169,elektronik,mobile,19,913501.81,0.028,16863162.41,9.84,tinggi
444edcb3,usr-0086,kesehatan,teller,14,440316.06,0.274,4476249.07,1.37,tinggi
ceb3c73a,usr-0004,fashion,teller,16,200988.25,0.196,2585396.95,1.23,tinggi
5b785451,usr-0108,kesehatan,mobile,13,275299.34,0.158,3014164.33,4.39,tinggi
68e49848,usr-0156,olahraga,atm,4,368118.6,0.266,1080926.27,3.56,tinggi
d34a9131,usr-0048,makanan,teller,18,96158.96,0.057,1631459.41,4.72,tinggi
73b2c197,usr-0146,makanan,web,11,82420.74,0.278,654934.48,5.43,menengah
42bd3327,usr-0096,olahraga,teller,16,758431.41,0.066,11329993.04,8.31,tinggi
a490572f,usr-0167,elektronik,teller,13,292508.26,0.218,2975375.94,9.74,tinggi
98be78a6,usr-0158,fashion,teller,1,149924.39,0.203,119503.83,0.27,menengah
f63492c0,usr-0197,makanan,mobile,15,124502.72,0.243,1413326.17,3.58,tinggi
0b7f4bb9,usr-0126,elektronik,teller,8,426041.92,0.017,3349076.79,3.14,tinggi
e95cc8b2,usr-0165,fashion,atm,19,309281.94,0.211,4638763.99,3.68,tinggi
79c9daba,usr-0024,otomotif,atm,8,860207.86,0.233,5275947.44,7.76,tinggi
8728fd77,usr-0112,kesehatan,web,19,331307.18,0.273,4578867.45,7.77,tinggi
172c9639,usr-0170,fashion,mobile,11,459819.77,0.219,3951546.92,4.04,tinggi
6db6e39e,usr-0134,fashion,mobile,19,367573.28,0.105,6247736.05,0.93,tinggi
e9bd6809,usr-0083,fashion,atm,7,237055.77,0.17,1376915.85,4.13,tinggi
50b43065,usr-0064,kesehatan,mobile,17,262040.4,0.185,3632073.97,9.2,tinggi
d88a770f,usr-0109,makanan,teller,5,61849.18,0.21,244185.31,1.03,menengah
d6defc16,usr-0062,kesehatan,teller,5,110376.86,0.161,463012.04,7.48,menengah
a6ed600f,usr-0036,elektronik,teller,10,874720.24,0.039,8404794.15,6.44,tinggi
cdcbaf82,usr-0164,kesehatan,web,10,270934.44,0.007,2689690.03,7.22,tinggi
30f1f42f,usr-0011,fashion,atm,4,310312.37,0.051,1178396.0,7.12,tinggi
884ab7fd,usr-0113,otomotif,atm,12,929626.36,0.237,8512923.63,3.84,tinggi
0ee251e0,usr-0025,kesehatan,web,8,113279.31,0.277,654846.42,3.44,menengah
6ed72790,usr-0027,fashion,teller,13,591401.7,0.067,7174016.06,0.17,tinggi
6da1b222,usr-0184,otomotif,teller,9,922470.13,0.296,5843162.97,4.31,tinggi
8d92db89,usr-0085,fashion,web,10,300467.71,0.183,2454048.96,5.21,tinggi
d64d8453,usr-0027,elektronik,teller,19,472473.69,0.143,7693295.8,0.81,tinggi
d394d5f2,usr-0117,fashion,atm,5,414491.51,0.089,1887756.77,2.68,tinggi
dfadb378,usr-0067,elektronik,atm,1,1032020.16,0.106,922281.2,8.86,menengah
487b8350,usr-0137,olahraga,atm,17,866247.96,0.145,12584893.45,4.25,tinggi
37d10194,usr-0117,kesehatan,atm,4,159691.83,0.2,511047.7,1.28,menengah
4c0e6424,usr-0074,kesehatan,mobile,16,275915.58,0.07,4103584.66,3.57,tinggi
341528d9,usr-0194,otomotif,web,5,2240331.83,0.109,9984124.35,2.94,tinggi
976034b5,usr-0064,otomotif,mobile,13,2145302.9,0.199,22338820.29,8.81,tinggi
01066476,usr-0028,makanan,mobile,16,77989.7,0.249,937228.21,3.18,menengah
245b40cb,usr-0168,makanan,mobile,4,105591.21,0.174,349038.07,1.18,menengah
209241c0,usr-0021,elektronik,atm,15,1330460.48,0.17,16555217.55,6.64,tinggi
f79b675a,usr-0081,olahraga,web,19,529833.57,0.196,8096934.3,9.41,tinggi
f6d36389,usr-0026,otomotif,atm,10,1520106.83,0.269,11118842.33,0.18,tinggi
b4114b54,usr-0179,fashion,teller,16,136742.97,0.266,1605925.18,9.8,tinggi
e3585a0b,usr-0155,elektronik,atm,13,1058968.37,0.299,9654793.02,2.03,tinggi
61286ec0,usr-0065,elektronik,mobile,15,602230.1,0.146,7712435.58,9.11,tinggi
f683db6d,usr-0138,elektronik,mobile,7,285994.77,0.241,1520222.43,8.79,tinggi
dd913c58,usr-0025,otomotif,web,6,1532349.98,0.013,9070740.19,4.08,tinggi
38eff911,usr-0145,otomotif,teller,11,1511696.95,0.089,15154954.83,1.63,tinggi
47fe50cf,usr-0082,fashion,teller,14,225915.06,0.038,3042546.88,4.22,tinggi
b6a7c70f,usr-0099,otomotif,teller,5,1449358.2,0.279,5227550.06,2.46,tinggi
c42fe256,usr-0003,makanan,teller,6,148836.46,0.013,881298.4,0.23,menengah
b21b26a3,usr-0002,makanan,mobile,4,132875.99,0.231,408980.83,5.16,menengah
9656a396,usr-0040,olahraga,web,1,150346.6,0.278,108501.74,4.62,menengah
281bdf76,usr-0168,otomotif,teller,17,1872326.96,0.189,25817316.21,7.88,tinggi
97b8cfac,usr-0019,olahraga,web,2,831262.89,0.3,1164484.28,0.2,tinggi
956fd71c,usr-0182,elektronik,mobile,14,963879.06,0.051,12805873.33,1.75,tinggi
8e2f7be9,usr-0069,otomotif,teller,13,2289522.13,0.117,26267247.16,1.22,tinggi
a851598f,usr-0001,elektronik,atm,3,1469423.8,0.298,3096192.29,0.69,tinggi
856c577b,usr-0178,olahraga,web,15,700390.69,0.186,8552871.82,1.75,tinggi
ae5e2c50,usr-0197,otomotif,atm,5,1724408.26,0.123,7564376.73,3.39,tinggi
56c502b6,usr-0150,fashion,atm,19,183746.95,0.265,2567395.98,2.08,tinggi
475ded54,usr-0157,olahraga,teller,9,611824.23,0.105,4926348.69,0.98,tinggi
9067c6e8,usr-0117,fashion,web,8,279728.28,0.255,1667730.69,5.09,tinggi
b3441e78,usr-0156,fashion,web,9,300001.16,0.065,2525416.44,5.2,tinggi
7c9baa13,usr-0143,elektronik,teller,3,1078265.01,0.008,3208841.22,3.28,tinggi
2e27603f,usr-0023,kesehatan,atm,7,81956.54,0.191,464192.43,5.91,menengah
679fa36b,usr-0161,makanan,mobile,20,62207.01,0.129,1084170.18,5.71,tinggi
e14ed94e,usr-0158,olahraga,web,2,290326.71,0.179,476867.69,9.17,menengah
22eae267,usr-0019,olahraga,mobile,9,396224.01,0.079,3284380.15,5.46,tinggi
5d3b7415,usr-0133,otomotif,mobile,16,1652668.76,0.154,22370605.57,3.44,tinggi
d3abe8f7,usr-0045,makanan,teller,9,98363.1,0.013,873867.41,0.54,menengah
c6423b1a,usr-0189,kesehatan,web,18,416743.45,0.155,6338457.43,4.04,tinggi
f1c69eb6,usr-0143,otomotif,mobile,16,1713572.19,0.296,19296547.68,8.3,tinggi
940f5ee4,usr-0128,olahraga,mobile,12,492623.42,0.006,5874836.27,5.74,tinggi
59e6b808,usr-0158,makanan,web,11,80795.43,0.206,705948.31,6.61,menengah
b2401f72,usr-0163,fashion,atm,12,597229.05,0.271,5221748.66,7.62,tinggi
6026bbf3,usr-0001,kesehatan,mobile,18,175700.66,0.245,2386553.34,7.32,tinggi
bb46d503,usr-0040,elektronik,atm,18,389024.46,0.234,5363034.74,3.86,tinggi
af9300c2,usr-0124,makanan,web,10,102584.73,0.294,723871.28,2.93,menengah
15990782,usr-0178,olahraga,mobile,1,251564.77,0.273,182796.75,1.25,menengah
3805603a,usr-0109,elektronik,teller,15,1380184.32,0.092,18788182.02,2.77,tinggi
b1f50c1c,usr-0137,elektronik,atm,16,1111369.95,0.269,12993925.92,8.39,tinggi
25f18361,usr-0014,kesehatan,teller,10,246779.48,0.073,2288028.77,8.99,tinggi
89b38cb6,usr-0159,olahraga,web,11,479601.86,0.201,4216228.71,6.07,tinggi
fe499cb3,usr-0165,elektronik,mobile,2,1145145.97,0.249,1720336.84,2.57,tinggi
b3628616,usr-0035,kesehatan,atm,3,264333.75,0.246,597929.61,8.9,menengah
c521ebcc,usr-0123,elektronik,web,6,493444.69,0.095,2679968.81,8.69,tinggi
e05156af,usr-0143,makanan,teller,8,51849.82,0.233,318089.58,4.38,menengah
932f90bb,usr-0093,olahraga,web,17,786729.94,0.113,11857163.91,9.58,tinggi
97580ec0,usr-0099,olahraga,atm,12,254086.77,0.153,2583522.91,5.62,tinggi
ed046615,usr-0129,otomotif,atm,1,1849435.68,0.128,1612967.56,3.91,tinggi
d3947b78,usr-0058,kesehatan,web,13,191204.95,0.292,1759941.1,4.78,tinggi
8a0fac53,usr-0068,elektronik,mobile,2,469690.24,0.106,840083.09,4.11,menengah
e21312eb,usr-0150,makanan,web,8,60714.27,0.187,395123.03,3.56,menengah
7f6bf76e,usr-0179,makanan,atm,10,81890.17,0.086,748481.54,1.27,menengah
a3e19d85,usr-0051,makanan,atm,2,66117.59,0.224,102673.11,2.2,menengah
be3771de,usr-0017,kesehatan,mobile,14,301259.14,0.1,3793929.35,1.15,tinggi
ed29a92b,usr-0113,otomotif,mobile,19,1187803.05,0.036,21751562.39,5.39,tinggi
5c2fa822,usr-0027,makanan,atm,11,95481.0,0.049,998764.12,5.79,menengah
a2ff7bcd,usr-0158,olahraga,web,8,813377.17,0.194,5242664.43,2.96,tinggi
194b7779,usr-0028,olahraga,teller,15,689100.49,0.024,10085390.54,0.16,tinggi
07322ce8,usr-0050,olahraga,teller,15,672852.17,0.138,8697605.65,9.41,tinggi
23c73f8d,usr-0134,kesehatan,mobile,9,279563.97,0.292,1782318.8,8.67,tinggi
e04968aa,usr-0147,makanan,web,15,37420.2,0.077,517808.68,6.88,menengah
112f7414,usr-0199,makanan,teller,9,149852.04,0.062,1265525.4,6.4,tinggi
0abe51c5,usr-0021,kesehatan,teller,17,274955.06,0.064,4376625.74,5.11,tinggi
d0792c7a,usr-0187,kesehatan,mobile,17,324488.41,0.242,4183828.65,3.89,tinggi
71af61dd,usr-0163,makanan,mobile,18,61614.3,0.024,1082009.29,6.22,tinggi
36022e0a,usr-0010,makanan,web,3,138148.49,0.134,358865.21,5.69,menengah
0a044052,usr-0006,olahraga,mobile,11,295286.74,0.019,3185023.12,9.93,tinggi
d0800a95,usr-0137,makanan,atm,16,62398.97,0.042,956468.89,6.32,menengah
827bccf4,usr-0109,makanan,atm,20,70919.03,0.229,1093918.53,9.43,tinggi
acb67752,usr-0107,otomotif,atm,12,1530558.73,0.252,13738433.91,6.44,tinggi
ee1b2334,usr-0054,otomotif,mobile,8,469486.01,0.156,3171739.6,4.57,tinggi
7c6c4ca2,usr-0061,elektronik,web,12,976901.52,0.092,10642973.39,1.79,tinggi
b51f9623,usr-0095,olahraga,atm,11,587250.77,0.052,6125605.5,1.85,tinggi
7adf8d79,usr-0027,olahraga,mobile,6,366731.36,0.096,1989642.87,5.05,tinggi
ef7d73ee,usr-0073,kesehatan,web,15,176246.66,0.062,2479001.65,1.12,tinggi
b3ebfdc0,usr-0015,otomotif,web,17,2043235.67,0.06,32638800.06,5.01,tinggi
57a90caf,usr-0034,fashion,web,4,332335.96,0.19,1076523.18,9.57,tinggi
3e1fa42b,usr-0125,otomotif,mobile,2,2324582.05,0.001,4645149.28,6.35,tinggi
a4114adf,usr-0001,kesehatan,web,10,177672.81,0.062,1666058.71,6.83,tinggi
32c7bb92,usr-0182,fashion,teller,7,222819.18,0.11,1388175.84,2.85,tinggi
1d68db4a,usr-0044,kesehatan,web,19,376759.66,0.199,5732538.71,5.0,tinggi
abe462f9,usr-0174,makanan,web,4,69998.33,0.217,219341.96,0.97,menengah
459a6a2f,usr-0051,olahraga,web,12,790847.22,0.029,9218787.71,1.39,tinggi
7c0c2a45,usr-0169,olahraga,teller,17,424391.9,0.079,6644910.3,7.47,tinggi
16fef023,usr-0185,makanan,atm,6,73557.5,0.19,357467.29,7.54,menengah
cfffabdb,usr-0010,fashion,atm,10,427568.99,0.046,4078454.29,1.77,tinggi
98c409e9,usr-0030,makanan,atm,8,30682.31,0.122,215590.63,0.86,menengah
9860e7c4,usr-0035,fashion,mobile,1,233171.01,0.197,187281.34,9.14,menengah
3c4f7e66,usr-0193,kesehatan,atm,6,148620.44,0.015,877944.51,4.97,menengah
850e2e7f,usr-0057,makanan,teller,18,124338.58,0.294,1579954.16,6.68,tinggi
f8c47631,usr-0017,makanan,atm,12,75230.64,0.153,764882.84,5.94,menengah
8c52d9bb,usr-0113,otomotif,web,18,921270.18,0.063,15538662.18,5.68,tinggi
1742b2d9,usr-0093,makanan,teller,19,95068.27,0.013,1782564.78,3.52,tinggi
26a6ff0d,usr-0189,kesehatan,web,7,415289.91,0.001,2904153.24,6.28,tinggi
3498f72a,usr-0065,fashion,teller,13,100484.58,0.202,1042245.68,0.2,tinggi
ac0dec6c,usr-0106,kesehatan,atm,1,113471.21,0.242,85989.45,0.25,rendah
956932f7,usr-0163,olahraga,teller,12,736326.9,0.155,7468590.07,7.68,tinggi
61744d37,usr-0128,olahraga,mobile,13,392306.04,0.28,3672016.79,8.69,tinggi
94bce12f,usr-0062,olahraga,web,6,301466.71,0.087,1651720.48,0.52,tinggi
4ffb1472,usr-0010,elektronik,mobile,13,548848.05,0.019,6997873.95,1.14,tinggi
c4920b1c,usr-0088,kesehatan,teller,4,352120.58,0.074,1304431.06,7.61,tinggi
5ef08259,usr-0013,otomotif,mobile,3,2090263.2,0.295,4423330.86,1.56,tinggi
29bb65ef,usr-0106,fashion,teller,4,166788.22,0.043,638249.02,1.66,menengah
724c2067,usr-0085,olahraga,mobile,9,151484.15,0.231,1047822.88,6.4,tinggi
d7cc1e2f,usr-0062,makanan,web,5,57655.97,0.178,236854.74,1.79,menengah
35e2ca0b,usr-0007,elektronik,web,8,1114183.23,0.232,6843765.32,0.65,tinggi
ba06c60e,usr-0169,elektronik,web,5,809487.79,0.281,2908191.85,1.8,tinggi
b2c3123c,usr-0126,olahraga,web,9,646719.6,0.1,5239166.52,6.44,tinggi
46bab837,usr-0098,otomotif,mobile,8,1071301.19,0.228,6619100.74,6.08,tinggi
daa5c4f1,usr-0133,elektronik,teller,14,479741.75,0.084,6150842.58,7.39,tinggi
6a875d99,usr-0138,makanan,teller,16,124980.71,0.086,1828191.83,9.01,tinggi
7ffce40a,usr-0071,otomotif,teller,15,1560043.15,0.109,20853011.1,3.82,tinggi
928a5b07,usr-0063,elektronik,web,1,1052423.34,0.012,1039875.32,0.63,tinggi
a74c56d6,usr-0185,fashion,teller,2,164430.13,0.285,235291.52,9.11,menengah
9924475f,usr-0191,makanan,teller,16,129939.28,0.049,1976823.79,0.78,tinggi
81910bf4,usr-0172,fashion,teller,6,393850.0,0.087,2156461.83,8.14,tinggi
fd51d32c,usr-0047,otomotif,teller,15,2129915.72,0.059,30075110.5,7.29,tinggi
bd7625c8,usr-0043,olahraga,atm,7,859758.39,0.047,5736291.23,2.87,tinggi
f1a24c2f,usr-0058,otomotif,web,6,772146.41,0.048,4409646.21,5.35,tinggi
b7101c6d,usr-0042,fashion,mobile,7,350051.35,0.278,1768325.31,1.85,tinggi
abad7ac2,usr-0008,fashion,atm,20,597195.7,0.115,10565173.32,4.9,tinggi
dc159cae,usr-0077,otomotif,atm,2,2154894.09,0.206,3420973.09,9.99,tinggi
5ff4a7a1,usr-0040,elektronik,web,10,672992.31,0.048,6406074.27,5.94,tinggi
784b3952,usr-0166,makanan,atm,13,80346.9,0.008,1036273.97,6.69,tinggi
3597eec2,usr-0090,otomotif,web,19,1812464.4,0.272,25086652.83,7.0,tinggi
590c8251,usr-0049,elektronik,atm,14,1386096.97,0.208,15364359.88,6.17,tinggi
4e74f31b,usr-0142,fashion,teller,9,156468.47,0.277,1018220.01,8.6,tinggi
c0166e07,usr-0150,olahraga,web,7,686759.73,0.134,4162974.34,6.47,tinggi
c6819ebb,usr-0164,makanan,mobile,20,27703.96,0.073,513801.71,0.42,menengah
80ad72a7,usr-0131,olahraga,atm,11,571044.62,0.108,5600435.59,3.52,tinggi
6ff5e201,usr-0190,olahraga,web,12,756466.15,0.143,7778590.57,2.33,tinggi
1ad66095,usr-0018,olahraga,web,1,154258.05,0.001,154050.8,4.27,menengah
a3f3319a,usr-0175,otomotif,teller,20,2026775.11,0.151,34419238.13,3.05,tinggi
e5fa30f8,usr-0159,kesehatan,atm,15,344660.82,0.226,4001672.22,1.77,tinggi
a12b5442,usr-0093,elektronik,atm,18,562015.66,0.11,9003289.77,6.5,tinggi
c6c6b59d,usr-0170,elektronik,teller,19,420473.25,0.252,5979647.84,4.63,tinggi
d683600e,usr-0163,elektronik,web,11,1273451.94,0.203,11160903.85,3.75,tinggi
c49af973,usr-0193,olahraga,atm,4,746986.29,0.224,2319247.19,0.71,tinggi
0b91df5f,usr-0109,makanan,atm,14,47242.42,0.091,601217.28,0.81,menengah
96569c12,usr-0166,olahraga,teller,15,465660.67,0.193,5633637.99,0.36,tinggi
3434be01,usr-0010,otomotif,atm,2,1877936.97,0.171,3115395.07,3.09,tinggi
6460fe6e,usr-0197,fashion,web,14,510747.27,0.051,6784661.25,2.96,tinggi
5043bfea,usr-0188,makanan,web,5,27932.77,0.096,126249.09,8.52,menengah
37d10901,usr-0016,fashion,web,14,416960.85,0.088,5320956.85,2.28,tinggi
4c586bb2,usr-0069,olahraga,web,16,203396.81,0.045,3108530.88,8.43,tinggi
572d311c,usr-0106,fashion,mobile,2,404348.33,0.101,727386.43,8.45,menengah
0d1f9ae0,usr-0187,otomotif,web,1,1638192.14,0.268,1199195.67,3.72,tinggi
db37106c,usr-0103,elektronik,web,6,1489246.03,0.049,8497370.29,8.61,tinggi
e75ea632,usr-0167,makanan,teller,10,79753.43,0.139,686626.99,4.41,menengah
74ae952e,usr-0060,olahraga,teller,10,361357.59,0.152,3064750.02,6.31,tinggi
28898d75,usr-0018,elektronik,teller,1,825253.66,0.024,805613.09,0.49,menengah
68daf1d6,usr-0135,olahraga,mobile,4,251405.21,0.3,704072.6,9.7,menengah
2c695527,usr-0029,elektronik,atm,13,1007501.51,0.089,11929308.29,1.38,tinggi
abe5eaf2,usr-0066,olahraga,teller,10,687343.36,0.196,5527110.13,0.35,tinggi
a7e76ceb,usr-0044,otomotif,mobile,2,1715787.99,0.234,2629335.91,0.71,tinggi
97a23e95,usr-0045,olahraga,web,3,698974.03,0.242,1590136.46,9.18,tinggi
c36b9470,usr-0075,elektronik,atm,19,1001186.8,0.005,18929664.23,9.58,tinggi
8b994ddb,usr-0071,elektronik,atm,3,412614.71,0.018,1215935.66,0.5,tinggi
e3683aa0,usr-0056,olahraga,web,3,171916.16,0.104,461901.88,7.88,menengah
4e3cdcaa,usr-0107,elektronik,atm,17,891954.98,0.165,12662964.77,0.49,tinggi
0bfa3031,usr-0030,elektronik,teller,15,1458332.57,0.107,19527429.4,1.25,tinggi
3074400b,usr-0090,makanan,web,12,142154.18,0.1,1535880.29,0.31,tinggi
10eedc86,usr-0017,elektronik,atm,5,1414164.97,0.142,6065079.93,6.88,tinggi
a1e56f36,usr-0031,makanan,web,18,73535.18,0.031,1282050.96,3.42,tinggi
d51b0b01,usr-0054,elektronik,teller,6,1331274.88,0.141,6859275.87,1.05,tinggi
62a71442,usr-0108,makanan,web,9,38982.78,0.118,309492.37,6.51,menengah
547b5d79,usr-0082,makanan,mobile,9,144222.16,0.262,957949.92,1.95,menengah
044704d7,usr-0020,makanan,web,4,131169.8,0.011,519007.42,2.08,menengah
d6ae4944,usr-0166,fashion,web,1,319355.79,0.097,288514.86,0.42,menengah
1dab8425,usr-0185,makanan,atm,6,62580.14,0.006,373227.87,5.22,menengah
eb5089e5,usr-0061,elektronik,teller,19,410411.09,0.23,6006455.35,2.38,tinggi
7cb0c56e,usr-0168,kesehatan,mobile,4,327057.33,0.277,946076.52,5.86,menengah
22f826ca,usr-0198,otomotif,web,3,2066301.38,0.177,5100245.76,1.07,tinggi
cac4d719,usr-0030,olahraga,atm,2,169305.22,0.179,278160.18,6.86,menengah
2135840c,usr-0165,fashion,teller,4,596970.24,0.176,1967209.41,6.65,tinggi
9870ef45,usr-0066,fashion,teller,10,466490.89,0.101,4195482.44,5.95,tinggi
d0c18b18,usr-0012,otomotif,web,12,929376.96,0.058,10511081.28,7.11,tinggi
3920107e,usr-0182,fashion,teller,14,230299.44,0.052,3056168.34,2.5,tinggi
b03e55e1,usr-0010,kesehatan,teller,14,410338.29,0.165,4799086.8,8.8,tinggi
1c77ff35,usr-0120,makanan,mobile,6,95690.79,0.219,448477.63,7.02,menengah
a154ec8c,usr-0159,fashion,atm,7,109615.05,0.128,669228.3,4.76,menengah
1d983f30,usr-0001,otomotif,web,13,1311033.55,0.152,14448067.98,0.21,tinggi
59f43d8f,usr-0163,otomotif,web,9,2321276.3,0.151,17736974.57,7.94,tinggi
95c128e6,usr-0117,makanan,mobile,8,48874.42,0.229,301616.98,9.93,menengah
09ff2d36,usr-0099,otomotif,web,2,1523853.85,0.202,2433442.17,7.94,tinggi
3c3e51d9,usr-0039,elektronik,teller,6,270189.41,0.134,1404123.01,9.75,tinggi
7f924d8c,usr-0103,otomotif,atm,4,1758418.06,0.114,6228972.23,8.44,tinggi
c844df25,usr-0006,elektronik,teller,19,779087.46,0.033,14312598.32,0.97,tinggi
d3fbf7b9,usr-0047,otomotif,atm,1,1746816.26,0.187,1419400.97,7.45,tinggi
a66f63b8,usr-0199,olahraga,teller,13,823639.17,0.065,10012340.34,4.18,tinggi
46648b60,usr-0153,otomotif,teller,8,2175972.02,0.062,16327885.24,8.18,tinggi
8dd1da61,usr-0127,olahraga,atm,2,443346.26,0.211,699899.42,6.46,menengah
e3961555,usr-0010,kesehatan,mobile,11,207832.82,0.158,1925318.45,0.36,tinggi
a5ee387a,usr-0160,makanan,mobile,20,31667.38,0.065,591905.25,4.22,menengah
47d338c6,usr-0010,fashion,atm,2,445920.57,0.177,733840.84,5.1,menengah
2d708b3c,usr-0147,makanan,atm,14,141015.84,0.093,1789654.06,0.87,tinggi
5708c4da,usr-0101,olahraga,atm,3,783167.46,0.078,2165360.62,4.24,tinggi
45886ac3,usr-0150,elektronik,atm,1,1123957.81,0.179,922918.03,7.54,menengah
94cc2b2a,usr-0130,otomotif,mobile,15,1197856.66,0.174,14834646.69,7.65,tinggi
87a5ec8b,usr-0068,elektronik,atm,20,1346707.83,0.063,25233310.08,4.98,tinggi
5349db6f,usr-0072,otomotif,mobile,8,667864.39,0.284,3827422.31,4.55,tinggi
3eb9549d,usr-0006,otomotif,mobile,4,1933649.26,0.131,6724179.86,3.4,tinggi
fd0b69f9,usr-0051,olahraga,mobile,9,291206.36,0.148,2232676.79,6.45,tinggi
8e55545d,usr-0034,olahraga,mobile,11,763893.64,0.106,7509401.3,9.4,tinggi
85e1427e,usr-0010,fashion,atm,2,458094.08,0.074,848081.56,5.63,menengah
6b26a428,usr-0093,fashion,mobile,7,312250.26,0.087,1994845.53,4.35,tinggi
84fa6b9f,usr-0020,kesehatan,teller,12,395034.46,0.232,3642502.96,3.32,tinggi
47d0acbc,usr-0052,makanan,web,9,107674.03,0.294,683876.12,4.99,menengah
9d1d1d41,usr-0140,otomotif,web,16,402078.17,0.031,6231271.76,0.66,tinggi
4ca296a1,usr-0001,elektronik,mobile,7,865724.32,0.027,5898270.89,0.12,tinggi
4bf9a92f,usr-0025,fashion,web,1,351389.02,0.254,262093.1,2.65,menengah
5024aca8,usr-0126,kesehatan,mobile,20,332009.96,0.007,6591219.19,4.69,tinggi
0713bdd1,usr-0128,olahraga,atm,4,814968.45,0.12,2870071.89,5.67,tinggi
e6f12c19,usr-0152,kesehatan,atm,10,174697.96,0.18,1432930.24,2.88,tinggi
1265a5a5,usr-0044,makanan,teller,3,79271.28,0.194,191664.45,1.34,menengah
a74f9553,usr-0166,kesehatan,teller,5,236822.78,0.006,1177487.31,2.76,tinggi
afbcd087,usr-0078,elektronik,web,13,274159.25,0.255,2655960.43,5.28,tinggi
6c0db5c8,usr-0151,kesehatan,atm,11,294271.88,0.271,2360247.53,7.1,tinggi
1c14645d,usr-0160,makanan,teller,18,88392.82,0.12,1399803.86,2.58,tinggi
75691e56,usr-0049,otomotif,web,7,1737350.85,0.135,10520429.97,2.82,tinggi
73ae4ea8,usr-0113,otomotif,mobile,18,485299.75,0.07,8124061.63,3.01,tinggi
5f7f0e23,usr-0058,kesehatan,mobile,10,188872.87,0.067,1761886.78,7.19,tinggi
fb9ca9ec,usr-0016,olahraga,teller,8,433306.97,0.193,2796626.98,0.47,tinggi
c0082575,usr-0079,otomotif,atm,15,1078901.24,0.233,12406702.9,4.73,tinggi
d47ef5df,usr-0047,kesehatan,teller,7,114257.92,0.215,628168.81,6.57,menengah
419dcce9,usr-0125,olahraga,mobile,1,268835.91,0.28,193630.22,1.74,menengah
45a42536,usr-0169,otomotif,atm,6,2093898.2,0.089,11450011.07,7.27,tinggi
683fae99,usr-0194,elektronik,atm,3,1236866.01,0.269,2711529.65,1.68,tinggi
3d329e9a,usr-0105,kesehatan,teller,13,350680.87,0.246,3436545.08,9.32,tinggi
ddfd4ad7,usr-0130,elektronik,mobile,1,722618.01,0.268,529210.72,8.75,menengah
1e89c7c9,usr-0095,otomotif,teller,17,1755347.13,0.212,23523455.38,1.38,tinggi
74835fbb,usr-0085,kesehatan,atm,18,124048.42,0.173,1846606.34,5.61,tinggi
83f5182e,usr-0060,makanan,mobile,10,115237.37,0.188,935955.6,0.28,menengah
d6815188,usr-0097,otomotif,teller,7,1454010.93,0.272,7414230.24,7.49,tinggi
7ed6ac6f,usr-0101,kesehatan,mobile,17,119926.32,0.077,1881260.44,6.11,tinggi
961a9c00,usr-0047,elektronik,web,20,1138922.4,0.238,17354974.06,9.88,tinggi
0b125b2e,usr-0005,olahraga,web,3,408414.99,0.281,881356.89,0.32,menengah
5f2806a8,usr-0128,kesehatan,mobile,20,90917.78,0.087,1659347.41,5.32,tinggi
c68f5d24,usr-0164,otomotif,teller,1,551405.46,0.019,541130.31,7.14,menengah
7b08656d,usr-0039,fashion,web,9,504685.55,0.021,4446185.69,6.1,tinggi
3e555a6c,usr-0200,otomotif,atm,12,946748.5,0.026,11064590.23,2.17,tinggi
3ace3bc6,usr-0038,kesehatan,mobile,10,318976.64,0.226,2469424.94,7.11,tinggi
9a187e57,usr-0035,makanan,mobile,15,125346.46,0.093,1706178.04,5.31,tinggi
bd810cc4,usr-0015,elektronik,web,20,694432.54,0.202,11083210.33,6.54,tinggi
8c3511f8,usr-0199,kesehatan,teller,15,242422.51,0.1,3273130.2,0.11,tinggi
b2ddd301,usr-0099,makanan,web,11,85520.25,0.272,684527.61,6.41,menengah
